trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.01, 'e': 1.0}",25,0,-108.96780636635536,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
2,False,"{'a': 0.01, 'e': 1.0}",25,0,-79.44208005231125,"{0: 14, 1: 6, 2: 3, 3: 2, 4: 0}",0
3,False,"{'a': 0.01, 'e': 1.0}",25,0,-71.26535670961611,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
4,False,"{'a': 0.01, 'e': 1.0}",30,0,-118.62828529207832,"{0: 20, 1: 2, 2: 6, 3: 0, 4: 2}",0
5,False,"{'a': 0.01, 'e': 1.0}",20,0,-176.2321540821477,"{0: 10, 1: 3, 2: 3, 3: 1, 4: 3}",0
6,False,"{'a': 0.01, 'e': 1.0}",20,0,-101.06856112572181,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
7,False,"{'a': 0.01, 'e': 1.0}",20,0,-160.12334839012843,"{0: 11, 1: 3, 2: 2, 3: 1, 4: 3}",0
8,False,"{'a': 0.01, 'e': 1.0}",25,0,-47.2862905706929,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 0}",0
9,False,"{'a': 0.01, 'e': 1.0}",25,0,-126.98979744496599,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",0
10,False,"{'a': 0.01, 'e': 1.0}",20,0,-52.955842538919626,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
11,False,"{'a': 0.01, 'e': 1.0}",25,0,-180.79863248488812,"{0: 14, 1: 1, 2: 4, 3: 4, 4: 2}",0
12,False,"{'a': 0.01, 'e': 0.9999999999999999}",25,0,-110.6186934862661,"{0: 15, 1: 1, 2: 8, 3: 0, 4: 1}",0
13,False,"{'a': 0.01, 'e': 0.9999999999999999}",20,0,-148.7739488468915,"{0: 11, 1: 4, 2: 2, 3: 0, 4: 3}",0
14,False,"{'a': 0.01, 'e': 0.9999999999999999}",25,0,-95.76464261045741,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
15,False,"{'a': 0.01, 'e': 0.9999999999999999}",20,0,-98.03746155492769,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
16,False,"{'a': 0.01, 'e': 0.9999999999999999}",20,5,-16.55328191935883,"{0: 12, 1: 2, 2: 0, 3: 1, 4: 0}",1
17,False,"{'a': 0.01, 'e': 0.9999999999999998}",20,0,-112.05363146068042,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
18,False,"{'a': 0.01, 'e': 0.9999999999999998}",20,0,-92.06018285540392,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
19,False,"{'a': 0.01, 'e': 0.9999999999999998}",20,0,-66.15076014526754,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
20,False,"{'a': 0.01, 'e': 0.9999999999999997}",25,0,-172.84638028424484,"{0: 13, 1: 2, 2: 6, 3: 2, 4: 2}",0
21,False,"{'a': 0.01, 'e': 0.9999999999999996}",20,0,-134.21634678453134,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
22,False,"{'a': 0.01, 'e': 0.9999999999999996}",35,15,-116.98209042275873,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",1
23,False,"{'a': 0.01, 'e': 0.9999999999999994}",20,0,-169.64357986425009,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 3}",0
24,False,"{'a': 0.01, 'e': 0.9999999999999993}",20,0,-129.21595031363003,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
25,False,"{'a': 0.01, 'e': 0.9999999999999991}",20,0,-113.98824938232467,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
26,False,"{'a': 0.01, 'e': 0.9999999999999989}",25,0,-73.27414358840714,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
27,False,"{'a': 0.01, 'e': 0.9999999999999987}",25,0,-162.83063202861362,"{0: 13, 1: 2, 2: 7, 3: 1, 4: 2}",0
28,False,"{'a': 0.01, 'e': 0.9999999999999984}",20,7,-54.652256405060136,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 1}",1
29,False,"{'a': 0.01, 'e': 0.9999999999999981}",25,0,-101.79003872952535,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
30,False,"{'a': 0.01, 'e': 0.9999999999999977}",20,0,-42.703308831712945,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
31,False,"{'a': 0.01, 'e': 0.9999999999999972}",30,0,-187.0427907308196,"{0: 15, 1: 3, 2: 9, 3: 1, 4: 2}",0
32,False,"{'a': 0.01, 'e': 0.9999999999999966}",20,0,-140.23607505584158,"{0: 9, 1: 1, 2: 8, 3: 1, 4: 1}",0
33,False,"{'a': 0.01, 'e': 0.9999999999999959}",25,0,-128.35398010580616,"{0: 15, 1: 2, 2: 3, 3: 5, 4: 0}",0
34,False,"{'a': 0.01, 'e': 0.999999999999995}",20,0,-18.252238540540105,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
35,False,"{'a': 0.01, 'e': 0.999999999999994}",25,0,-36.70860351309524,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
36,False,"{'a': 0.01, 'e': 0.9999999999999928}",20,0,-166.53539182336664,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 3}",0
37,False,"{'a': 0.01, 'e': 0.9999999999999913}",25,0,-260.2427088824185,"{0: 8, 1: 6, 2: 4, 3: 4, 4: 3}",0
38,False,"{'a': 0.01, 'e': 0.9999999999999896}",25,0,-74.36599580970785,"{0: 14, 1: 4, 2: 7, 3: 0, 4: 0}",0
39,False,"{'a': 0.01, 'e': 0.9999999999999875}",20,0,-100.98690379070258,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
40,False,"{'a': 0.01, 'e': 0.9999999999999849}",20,0,-29.41290642262633,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
41,False,"{'a': 0.01, 'e': 0.9999999999999819}",20,0,-103.18379193207518,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
42,False,"{'a': 0.01, 'e': 0.9999999999999784}",20,0,-62.60749622121086,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
43,False,"{'a': 0.01, 'e': 0.9999999999999741}",20,0,-103.8866122748918,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
44,False,"{'a': 0.01, 'e': 0.9999999999999691}",30,0,-233.84871207769189,"{0: 15, 1: 3, 2: 6, 3: 3, 4: 3}",0
45,False,"{'a': 0.01, 'e': 0.9999999999999631}",30,0,-216.7227291511513,"{0: 14, 1: 3, 2: 8, 3: 3, 4: 2}",0
46,False,"{'a': 0.01, 'e': 0.9999999999999559}",20,0,-171.3938230562424,"{0: 9, 1: 4, 2: 3, 3: 1, 4: 3}",0
47,False,"{'a': 0.01, 'e': 0.9999999999999476}",20,0,-126.33066364116605,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
48,False,"{'a': 0.01, 'e': 0.9999999999999376}",30,0,-118.72368544178637,"{0: 19, 1: 1, 2: 8, 3: 1, 4: 1}",0
49,False,"{'a': 0.01, 'e': 0.9999999999999257}",20,0,-226.3626057572194,"{0: 8, 1: 1, 2: 7, 3: 0, 4: 4}",0
50,False,"{'a': 0.01, 'e': 0.9999999999999118}",20,0,-12.55149071477506,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
51,False,"{'a': 0.01, 'e': 0.9999999999998953}",25,0,-153.89634124979844,"{0: 17, 1: 0, 2: 3, 3: 3, 4: 2}",0
52,False,"{'a': 0.01, 'e': 0.9999999999998759}",30,0,-138.07562229077638,"{0: 19, 1: 4, 2: 4, 3: 1, 4: 2}",0
53,False,"{'a': 0.01, 'e': 0.999999999999853}",25,0,-101.25625003775188,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
54,False,"{'a': 0.01, 'e': 0.999999999999826}",20,0,-38.838260442743184,"{0: 15, 1: 3, 2: 0, 3: 2, 4: 0}",0
55,False,"{'a': 0.01, 'e': 0.9999999999997943}",20,0,-72.17017896381708,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
56,False,"{'a': 0.01, 'e': 0.9999999999997571}",20,0,-59.318358736030895,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
57,False,"{'a': 0.01, 'e': 0.9999999999997133}",25,0,-42.224720968582204,"{0: 17, 1: 4, 2: 4, 3: 0, 4: 0}",0
58,False,"{'a': 0.01, 'e': 0.999999999999662}",30,0,-91.7095043223214,"{0: 22, 1: 4, 2: 2, 3: 0, 4: 2}",0
59,False,"{'a': 0.01, 'e': 0.999999999999602}",25,0,-216.6501475963622,"{0: 14, 1: 2, 2: 4, 3: 1, 4: 4}",0
60,False,"{'a': 0.01, 'e': 0.9999999999995317}",25,0,-124.4603138000312,"{0: 11, 1: 3, 2: 10, 3: 1, 4: 0}",0
61,False,"{'a': 0.01, 'e': 0.9999999999994494}",20,0,-44.37307152097844,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
62,False,"{'a': 0.01, 'e': 0.9999999999993534}",20,0,-139.78319474531597,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 3}",0
63,False,"{'a': 0.01, 'e': 0.9999999999992412}",30,0,-212.92277622837292,"{0: 18, 1: 2, 2: 5, 3: 1, 4: 4}",0
64,False,"{'a': 0.01, 'e': 0.9999999999991104}",25,10,-85.12144621650658,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 2}",1
65,False,"{'a': 0.01, 'e': 0.9999999999989581}",20,0,-107.2658028142508,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
66,False,"{'a': 0.01, 'e': 0.9999999999987806}",20,0,-83.81566326761974,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
67,False,"{'a': 0.01, 'e': 0.9999999999985744}",30,0,-240.21180129866255,"{0: 15, 1: 3, 2: 8, 3: 0, 4: 4}",0
68,False,"{'a': 0.01, 'e': 0.9999999999983347}",25,0,-129.31307169172828,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
69,False,"{'a': 0.01, 'e': 0.9999999999980563}",25,0,-124.52878674890424,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
70,False,"{'a': 0.01, 'e': 0.9999999999977336}",25,0,-125.85929629307923,"{0: 12, 1: 5, 2: 7, 3: 0, 4: 1}",0
71,False,"{'a': 0.01, 'e': 0.9999999999973594}",30,0,-136.2449357065508,"{0: 18, 1: 4, 2: 5, 3: 2, 4: 1}",0
72,False,"{'a': 0.01, 'e': 0.9999999999969262}",20,0,-67.42724910031566,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
73,False,"{'a': 0.01, 'e': 0.9999999999964251}",20,0,-157.14391803457784,"{0: 8, 1: 5, 2: 4, 3: 1, 4: 2}",0
74,False,"{'a': 0.01, 'e': 0.9999999999958458}",25,0,-281.5015465460724,"{0: 11, 1: 3, 2: 2, 3: 5, 4: 4}",0
75,False,"{'a': 0.01, 'e': 0.9999999999951767}",25,13,-40.24727125383142,"{0: 7, 1: 0, 2: 5, 3: 0, 4: 0}",1
76,False,"{'a': 0.01, 'e': 0.9999999999944047}",25,0,-50.19919173863054,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
77,False,"{'a': 0.01, 'e': 0.9999999999935145}",20,0,-206.67828231553108,"{0: 9, 1: 2, 2: 3, 3: 3, 4: 3}",0
78,False,"{'a': 0.01, 'e': 0.9999999999924891}",20,0,-82.68088776210459,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
79,False,"{'a': 0.01, 'e': 0.9999999999913088}",20,0,-165.92818396811384,"{0: 8, 1: 2, 2: 6, 3: 3, 4: 1}",0
80,False,"{'a': 0.01, 'e': 0.9999999999899515}",25,0,-201.44070251720498,"{0: 12, 1: 2, 2: 7, 3: 1, 4: 3}",0
81,False,"{'a': 0.01, 'e': 0.9999999999883917}",20,0,-145.99408928739967,"{0: 12, 1: 0, 2: 4, 3: 2, 4: 2}",0
82,False,"{'a': 0.01, 'e': 0.9999999999866008}",30,6,-120.25652767409166,"{0: 12, 1: 4, 2: 6, 3: 1, 4: 1}",1
83,False,"{'a': 0.01, 'e': 0.9999999999845464}",25,0,-254.1120369884296,"{0: 11, 1: 3, 2: 5, 3: 2, 4: 4}",0
84,False,"{'a': 0.01, 'e': 0.9999999999821914}",30,0,-91.02115148753492,"{0: 22, 1: 3, 2: 2, 3: 2, 4: 1}",0
85,False,"{'a': 0.01, 'e': 0.999999999979494}",30,0,-116.75963691065552,"{0: 19, 1: 2, 2: 8, 3: 0, 4: 1}",0
86,False,"{'a': 0.01, 'e': 0.9999999999764071}",30,3,-219.7231481431657,"{0: 14, 1: 4, 2: 4, 3: 1, 4: 4}",1
87,False,"{'a': 0.01, 'e': 0.9999999999728771}",20,0,-128.07142409947767,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 3}",0
88,False,"{'a': 0.01, 'e': 0.9999999999688438}",20,0,-82.16631219692964,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
89,False,"{'a': 0.01, 'e': 0.9999999999642389}",25,0,-189.32429828244744,"{0: 10, 1: 5, 2: 7, 3: 1, 4: 2}",0
90,False,"{'a': 0.01, 'e': 0.9999999999589857}",25,0,-159.92710499959074,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
91,False,"{'a': 0.01, 'e': 0.9999999999529976}",25,0,-83.34714418475642,"{0: 19, 1: 1, 2: 2, 3: 2, 4: 1}",0
92,False,"{'a': 0.01, 'e': 0.9999999999461769}",20,0,-137.51817043248514,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
93,False,"{'a': 0.01, 'e': 0.9999999999384142}",20,0,-58.76350456343984,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
94,False,"{'a': 0.01, 'e': 0.9999999999295858}",20,0,-153.4041026111344,"{0: 10, 1: 1, 2: 6, 3: 1, 4: 2}",0
95,False,"{'a': 0.01, 'e': 0.9999999999195532}",25,0,-99.02344025916832,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
96,False,"{'a': 0.01, 'e': 0.999999999908161}",20,0,-114.21554261725491,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
97,False,"{'a': 0.01, 'e': 0.9999999998952347}",20,0,-80.1972323534148,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
98,False,"{'a': 0.01, 'e': 0.9999999998805785}",20,0,-171.74040511886673,"{0: 11, 1: 0, 2: 5, 3: 1, 4: 3}",0
99,False,"{'a': 0.01, 'e': 0.9999999998639737}",25,0,-135.15447939436984,"{0: 17, 1: 0, 2: 3, 3: 4, 4: 1}",0
100,False,"{'a': 0.01, 'e': 0.9999999998451748}",20,0,-65.69384696639054,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
101,False,"{'a': 0.01, 'e': 0.999999999823908}",20,0,-116.58357639129174,"{0: 15, 1: 0, 2: 1, 3: 2, 4: 2}",0
102,False,"{'a': 0.01, 'e': 0.9999999997998668}",20,0,-102.47274498949355,"{0: 8, 1: 4, 2: 7, 3: 1, 4: 0}",0
103,False,"{'a': 0.01, 'e': 0.9999999997727089}",20,0,-57.71964494945738,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
104,False,"{'a': 0.01, 'e': 0.999999999742053}",25,0,-86.25537968166287,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
105,False,"{'a': 0.01, 'e': 0.9999999997074733}",20,0,-98.52216302622057,"{0: 14, 1: 0, 2: 2, 3: 3, 4: 1}",0
106,False,"{'a': 0.01, 'e': 0.9999999996684957}",20,0,-63.694774296727175,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
107,False,"{'a': 0.01, 'e': 0.9999999996245922}",20,0,-65.85908530418217,"{0: 12, 1: 0, 2: 8, 3: 0, 4: 0}",0
108,False,"{'a': 0.01, 'e': 0.9999999995751754}",20,0,-100.73978969901974,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
109,False,"{'a': 0.01, 'e': 0.9999999995195923}",30,0,-176.9823870374266,"{0: 16, 1: 3, 2: 8, 3: 1, 4: 2}",0
110,False,"{'a': 0.01, 'e': 0.9999999994571172}",25,0,-132.57703523240698,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
111,False,"{'a': 0.01, 'e': 0.9999999993869447}",20,0,-121.71035653146086,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
112,False,"{'a': 0.01, 'e': 0.9999999993081812}",20,0,-142.8423214773593,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
113,False,"{'a': 0.01, 'e': 0.9999999992198357}",20,0,-117.36616202160656,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
114,False,"{'a': 0.01, 'e': 0.999999999120811}",30,0,-82.7954311510346,"{0: 22, 1: 1, 2: 6, 3: 0, 4: 1}",0
115,False,"{'a': 0.01, 'e': 0.9999999990098914}",20,0,-129.07460937841768,"{0: 10, 1: 5, 2: 2, 3: 1, 4: 2}",0
116,False,"{'a': 0.01, 'e': 0.9999999988857329}",20,0,-130.45514193201103,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
117,False,"{'a': 0.01, 'e': 0.9999999987468488}",20,7,-63.626829024849876,"{0: 8, 1: 3, 2: 0, 3: 1, 4: 1}",1
118,False,"{'a': 0.01, 'e': 0.9999999985915969}",25,20,8.402315709271504,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
119,False,"{'a': 0.01, 'e': 0.9999999984181641}",30,0,-213.99593411544444,"{0: 15, 1: 3, 2: 9, 3: 0, 4: 3}",0
120,False,"{'a': 0.01, 'e': 0.9999999982245497}",30,0,-174.90149275210715,"{0: 15, 1: 6, 2: 6, 3: 1, 4: 2}",0
121,False,"{'a': 0.01, 'e': 0.9999999980085479}",20,0,-69.36052590715323,"{0: 10, 1: 4, 2: 6, 3: 0, 4: 0}",0
122,False,"{'a': 0.01, 'e': 0.999999997767728}",30,19,-10.386356336505889,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
123,False,"{'a': 0.01, 'e': 0.9999999974994135}",20,0,-33.15866789091677,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
124,False,"{'a': 0.01, 'e': 0.9999999972006594}",20,0,-163.23565070219635,"{0: 9, 1: 0, 2: 9, 3: 0, 4: 2}",0
125,False,"{'a': 0.01, 'e': 0.9999999968682265}",25,0,-138.2010808124994,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
126,False,"{'a': 0.01, 'e': 0.9999999964985555}",20,0,-47.31783915183648,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
127,False,"{'a': 0.01, 'e': 0.9999999960877369}",20,0,-76.74589932092601,"{0: 12, 1: 0, 2: 7, 3: 1, 4: 0}",0
128,False,"{'a': 0.01, 'e': 0.9999999956314802}",25,0,-164.08400969842887,"{0: 16, 1: 3, 2: 2, 3: 1, 4: 3}",0
129,False,"{'a': 0.01, 'e': 0.9999999951250788}",20,0,-85.68292180613734,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
130,False,"{'a': 0.01, 'e': 0.9999999945633737}",30,0,-170.16197571749788,"{0: 16, 1: 7, 2: 3, 3: 2, 4: 2}",0
131,False,"{'a': 0.01, 'e': 0.9999999939407135}",20,0,-67.78278662691035,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
132,False,"{'a': 0.01, 'e': 0.9999999932509107}",25,0,-51.619985844565996,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
133,False,"{'a': 0.01, 'e': 0.9999999924871961}",30,0,-71.6966883539773,"{0: 20, 1: 4, 2: 5, 3: 1, 4: 0}",0
134,False,"{'a': 0.01, 'e': 0.9999999916421677}",25,0,-160.06003249238447,"{0: 16, 1: 0, 2: 6, 3: 0, 4: 3}",0
135,False,"{'a': 0.01, 'e': 0.9999999907077372}",30,13,-30.536953063552247,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 0}",1
136,False,"{'a': 0.01, 'e': 0.9999999896750715}",25,0,-261.5673480712713,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 5}",0
137,False,"{'a': 0.01, 'e': 0.9999999885345304}",20,0,-56.05485715653717,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
138,False,"{'a': 0.01, 'e': 0.9999999872755988}",25,0,-70.063109056121,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
139,False,"{'a': 0.01, 'e': 0.9999999858868144}",20,0,-62.79201633703102,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
140,False,"{'a': 0.01, 'e': 0.99999998435569}",25,0,-194.4978452837426,"{0: 11, 1: 3, 2: 7, 3: 2, 4: 2}",0
141,False,"{'a': 0.01, 'e': 0.99999998266863}",20,0,-47.962521027443174,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
142,False,"{'a': 0.01, 'e': 0.9999999808108407}",25,0,-120.03795974221899,"{0: 13, 1: 3, 2: 8, 3: 0, 4: 1}",0
143,False,"{'a': 0.01, 'e': 0.9999999787662344}",20,0,-173.20796924418582,"{0: 10, 1: 2, 2: 4, 3: 1, 4: 3}",0
144,False,"{'a': 0.01, 'e': 0.9999999765173262}",30,0,-120.27386109070548,"{0: 16, 1: 4, 2: 8, 3: 2, 4: 0}",0
145,False,"{'a': 0.01, 'e': 0.9999999740451244}",20,0,-106.3527572128891,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
146,False,"{'a': 0.01, 'e': 0.9999999713290121}",35,0,-241.22220269530953,"{0: 20, 1: 3, 2: 5, 3: 4, 4: 3}",0
147,False,"{'a': 0.01, 'e': 0.9999999683466212}",20,0,-81.18837960681245,"{0: 12, 1: 1, 2: 5, 3: 2, 4: 0}",0
148,False,"{'a': 0.01, 'e': 0.9999999650736977}",25,0,-101.43604948170199,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
149,False,"{'a': 0.01, 'e': 0.9999999614839579}",20,0,-132.82526969829038,"{0: 10, 1: 2, 2: 5, 3: 2, 4: 1}",0
150,False,"{'a': 0.01, 'e': 0.9999999575489346}",20,0,-94.26657811816511,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
151,False,"{'a': 0.01, 'e': 0.9999999532378131}",20,0,-114.74392631728388,"{0: 13, 1: 2, 2: 1, 3: 2, 4: 2}",0
152,False,"{'a': 0.01, 'e': 0.9999999485172567}",20,0,-110.46138870671601,"{0: 15, 1: 0, 2: 1, 3: 2, 4: 2}",0
153,False,"{'a': 0.01, 'e': 0.99999994335122}",25,0,-92.93297690771504,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
154,False,"{'a': 0.01, 'e': 0.9999999377007511}",20,0,-192.03411062408495,"{0: 7, 1: 2, 2: 7, 3: 2, 4: 2}",0
155,False,"{'a': 0.01, 'e': 0.9999999315237802}",20,0,-111.40743293922003,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
156,False,"{'a': 0.01, 'e': 0.9999999247748952}",30,23,6.2465368629280515,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
157,False,"{'a': 0.01, 'e': 0.9999999174051029}",20,0,-118.93410575880772,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",0
158,False,"{'a': 0.01, 'e': 0.9999999093615753}",20,0,-113.6817958776609,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
159,False,"{'a': 0.01, 'e': 0.9999999005873813}",30,0,-178.63914631385475,"{0: 14, 1: 4, 2: 8, 3: 3, 4: 1}",0
160,False,"{'a': 0.01, 'e': 0.9999998910211995}",25,0,-79.42794044198531,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
161,False,"{'a': 0.01, 'e': 0.9999998805970158}",20,0,-114.66686399737692,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
162,False,"{'a': 0.01, 'e': 0.999999869243803}",20,0,-162.72849424449385,"{0: 10, 1: 1, 2: 5, 3: 2, 4: 2}",0
163,False,"{'a': 0.01, 'e': 0.999999856885179}",20,0,-23.715468751350087,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
164,False,"{'a': 0.01, 'e': 0.9999998434390479}",25,0,-49.97073837138853,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
165,False,"{'a': 0.01, 'e': 0.9999998288172176}",25,0,-148.60825769009264,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
166,False,"{'a': 0.01, 'e': 0.9999998129249976}",35,0,-125.3324793829127,"{0: 24, 1: 4, 2: 5, 3: 0, 4: 2}",0
167,False,"{'a': 0.01, 'e': 0.9999997956607721}",25,0,-109.60602236306165,"{0: 14, 1: 2, 2: 6, 3: 3, 4: 0}",0
168,False,"{'a': 0.01, 'e': 0.9999997769155503}",20,0,-162.4446852789915,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
169,False,"{'a': 0.01, 'e': 0.9999997565724907}",25,0,-113.13805066409181,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 3}",0
170,False,"{'a': 0.01, 'e': 0.9999997345063999}",25,0,-68.50630505221386,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
171,False,"{'a': 0.01, 'e': 0.9999997105832034}",35,2,-251.869151174484,"{0: 18, 1: 3, 2: 6, 3: 2, 4: 4}",1
172,False,"{'a': 0.01, 'e': 0.9999996846593879}",20,0,-62.12271848561861,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
173,False,"{'a': 0.01, 'e': 0.9999996565814147}",25,0,-84.83109398623367,"{0: 14, 1: 4, 2: 6, 3: 1, 4: 0}",0
174,False,"{'a': 0.01, 'e': 0.9999996261851002}",25,0,-80.55971352561444,"{0: 21, 1: 1, 2: 0, 3: 1, 4: 2}",0
175,False,"{'a': 0.01, 'e': 0.9999995932949661}",35,0,-76.53438427197716,"{0: 26, 1: 2, 2: 6, 3: 0, 4: 1}",0
176,False,"{'a': 0.01, 'e': 0.9999995577235546}",30,2,-121.17915071365981,"{0: 19, 1: 2, 2: 4, 3: 1, 4: 2}",1
177,False,"{'a': 0.01, 'e': 0.9999995192707085}",20,4,-74.82194054437207,"{0: 10, 1: 0, 2: 5, 3: 0, 4: 1}",1
178,False,"{'a': 0.01, 'e': 0.9999994777228159}",20,12,-10.268383552785352,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
179,False,"{'a': 0.01, 'e': 0.9999994328520164}",25,0,-166.64463823746493,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 3}",0
180,False,"{'a': 0.01, 'e': 0.9999993844153677}",20,0,-154.2156672081972,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 3}",0
181,False,"{'a': 0.01, 'e': 0.9999993321539725}",20,0,-104.15971888089942,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
182,False,"{'a': 0.01, 'e': 0.9999992757920618}",30,0,-260.5970117420161,"{0: 13, 1: 3, 2: 10, 3: 0, 4: 4}",0
183,False,"{'a': 0.01, 'e': 0.9999992150360355}",25,0,-117.133286734264,"{0: 13, 1: 2, 2: 8, 3: 2, 4: 0}",0
184,False,"{'a': 0.01, 'e': 0.999999149573457}",20,0,-49.8549238325637,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
